Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2006,8,16,3,704,705,1026,1010,B6,167,N569JB,382,365,170,16,-1,JFK,SJC,2569,3,29,0,,0,0,0,16,0,0
2006,11,26,7,1248,1259,1440,1428,XE,1208,N12946,112,89,35,12,-11,DCA,EWR,199,10,67,0,,0,0,0,0,0,0
2006,1,17,2,1550,1550,1648,1655,WN,925,N767,58,65,48,-7,0,SLC,BOI,291,3,7,0,,0,0,0,0,0,0
2006,9,10,7,1845,1832,2115,2025,OH,5167,N398CA,150,113,78,50,13,PHL,CVG,507,6,66,0,,0,13,0,37,0,0
2006,2,10,5,2155,2100,2242,2153,MQ,3415,N836AE,47,53,27,49,55,DFW,GRK,134,4,16,0,,0,0,0,0,0,49
2006,6,26,1,855,900,1030,1045,FL,240,N993AT,95,105,78,-15,-5,PBI,ATL,545,6,11,0,,0,0,0,0,0,0
2006,9,12,2,1654,1630,732,712,DL,1282,N830MH,518,522,479,20,24,HNL,ATL,4502,20,19,0,,0,0,0,0,0,20
2006,2,16,4,1033,1035,1137,1142,OO,6051,N289YV,64,67,48,-5,-2,FAT,LAX,209,7,9,0,,0,0,0,0,0,0
2006,3,9,4,513,450,636,614,NW,1212,N8986E,83,84,63,22,23,MOT,MSP,449,12,8,0,,0,22,0,0,0,0
2006,3,16,4,1418,1145,1506,1242,EV,4564,N867AS,108,117,89,144,153,ATL,XNA,589,6,13,0,,0,144,0,0,0,0
2006,5,13,6,727,735,955,1004,OO,6384,N913SW,88,89,69,-9,-8,SFO,BOI,522,4,15,0,,0,0,0,0,0,0
2006,12,6,3,627,630,903,915,MQ,4040,N653AE,96,105,75,-12,-3,ORD,IAD,589,6,15,0,,0,0,0,0,0,0
2006,8,2,3,557,600,656,701,OO,6251,N568SW,59,61,43,-5,-3,SBP,SFO,191,4,12,0,,0,0,0,0,0,0
2006,11,5,7,1736,1740,2016,2032,CO,1077,N33209,220,232,192,-16,-4,PHL,IAH,1324,9,19,0,,0,0,0,0,0,0
2006,9,9,6,813,655,918,815,FL,108,N942AT,65,80,51,63,78,ROC,BWI,277,6,8,0,,0,63,0,0,0,0
2006,4,14,5,1452,1455,1730,1740,F9,138,N925FR,98,105,80,-10,-3,DEN,DFW,641,9,9,0,,0,0,0,0,0,0
2006,10,22,7,1122,1055,1237,1220,WN,1977,N489,75,85,64,17,27,SNA,SMF,404,3,8,0,,0,4,0,0,0,13
2006,3,8,3,1736,1745,1913,1912,OO,6274,N585SW,97,87,83,1,-9,RAP,DEN,301,5,9,0,,0,0,0,0,0,0
2006,5,11,4,1256,1235,1650,1630,WN,987,N522,114,115,94,20,21,LAS,AMA,758,5,15,0,,0,20,0,0,0,0
2006,5,2,2,1348,1321,1634,1615,NW,1905,N338NB,226,234,210,19,27,FLL,MSP,1487,4,12,0,,0,15,0,0,0,4
2006,5,19,5,1846,1849,2221,2217,NW,184,N334NW,155,148,128,4,-3,MSP,BDL,1050,8,19,0,,0,0,0,0,0,0
2006,7,12,3,1728,1726,1918,1926,OO,3902,N426SW,110,120,91,-8,2,SLC,ELP,693,6,13,0,,0,0,0,0,0,0
2006,5,21,7,1822,1822,1912,1915,UA,1415,N495UA,110,113,94,-3,0,DEN,LAS,629,7,9,0,,0,0,0,0,0,0
2006,7,27,4,1443,1445,1531,1535,WN,2333,N502,48,50,38,-4,-2,HOU,SAT,192,2,8,0,,0,0,0,0,0,0
2006,8,11,5,1829,1825,1952,1936,EV,4241,N642AS,83,71,39,16,4,AVL,ATL,164,32,12,0,,0,0,0,16,0,0
2006,5,31,3,1534,1540,1646,1657,US,197,N913AW,72,77,51,-11,-6,SAN,PHX,304,6,15,0,,0,0,0,0,0,0
2006,5,10,3,1506,1509,2234,2251,US,418,N658AW,268,282,249,-17,-3,PHX,BDL,2213,9,10,0,,0,0,0,0,0,0
2006,5,17,3,1953,1930,2220,2154,US,573,N432US,147,144,127,26,23,DCA,PBI,857,4,16,0,,0,0,23,3,0,0
2006,9,17,7,1009,1010,1557,1523,AA,858,N4XKAA,228,193,197,34,-1,SJC,DFW,1438,16,15,0,,0,0,0,34,0,0
2006,8,26,6,1130,1133,1302,1306,AA,1391,N3ALAA,152,153,131,-4,-3,MIA,IAH,964,10,11,0,,0,0,0,0,0,0
2006,5,1,1,1915,1855,1955,1945,WN,2218,N317SW,160,170,145,10,20,HOU,PHX,1020,5,10,0,,0,0,0,0,0,0
2006,8,27,7,1242,1207,1500,1438,NW,418,N550NW,138,151,119,22,35,DTW,MCO,957,3,16,0,,0,10,0,0,0,12
2006,8,15,2,1753,1757,1904,1913,MQ,3671,N935AE,71,76,57,-9,-4,DFW,CRP,354,4,10,0,,0,0,0,0,0,0
2006,4,20,4,1457,1500,1648,1639,OH,5144,N959CA,111,99,76,9,-3,CVG,SYR,527,5,30,0,,0,0,0,0,0,0
2006,7,11,2,1821,1823,2105,2113,US,493,N322AW,104,110,82,-8,-2,PHX,DEN,602,4,18,0,,0,0,0,0,0,0
2006,4,2,7,1347,1230,1709,1555,OO,6378,N773SK,142,145,111,74,77,SFO,COS,963,7,24,0,,0,74,0,0,0,0
2006,5,26,5,636,638,1212,1221,AA,2038,N5WAAA,216,223,200,-9,-2,SEA,DFW,1660,4,12,0,,0,0,0,0,0,0
2006,6,28,3,1901,1855,2012,2003,XE,2519,N12569,71,68,46,9,6,CLE,ROC,245,17,8,0,,0,0,0,0,0,0
2006,9,30,6,1018,1007,1342,1342,EV,4551,N723EV,144,155,123,0,11,SLC,MSP,991,3,18,0,,0,0,0,0,0,0
2006,4,8,6,1748,1725,2048,2015,FL,283,N173AT,180,170,159,33,23,BOS,ATL,946,6,15,0,,0,0,0,10,0,23
2006,11,2,4,1755,1718,2100,2020,FL,296,N935AT,125,122,95,40,37,HOU,ATL,696,24,6,0,,0,0,0,3,0,37
2006,6,16,5,1545,1520,1703,1640,WN,761,N480,78,80,60,23,25,LAX,PHX,370,8,10,0,,0,8,0,0,0,15
2006,7,6,4,2056,2045,2319,2303,DL,1741,N992DL,143,138,93,16,11,ATL,LGA,761,10,40,0,,0,6,0,5,0,5
2006,6,28,3,1630,1630,1744,1737,MQ,3089,N396AE,74,67,38,7,0,LAX,SAN,109,8,28,0,,0,0,0,0,0,0
2006,3,10,5,2212,2055,2420,2326,EV,4651,N723EV,128,151,-1327,54,77,ATL,PWM,1027,1442,13,0,,0,54,0,0,0,0
2006,1,9,1,2044,2020,17,2347,MQ,3645,N511AE,153,147,118,30,24,DFW,PIT,1068,11,24,0,,0,9,0,6,0,15
2006,4,25,2,1955,1959,2228,2232,DL,526,N956DL,153,153,119,-4,-4,ATL,BOS,946,7,27,0,,0,0,0,0,0,0
2006,2,2,4,613,615,911,914,TZ,4224,N314TZ,118,119,102,-3,-2,MDW,LGA,725,7,9,0,,0,0,0,0,0,0
2006,5,15,1,2036,2040,2146,2157,OO,6677,N912SW,130,137,113,-11,-4,DEN,FAT,844,4,13,0,,0,0,0,0,0,0
2006,9,1,5,1415,1415,1522,1525,EV,4160,N877AS,67,70,43,-3,0,CAE,ATL,191,14,10,0,,0,0,0,0,0,0
2006,9,8,5,736,741,850,845,YV,7241,N511MJ,134,124,91,5,-5,CLT,ORD,599,4,39,0,,0,0,0,0,0,0
2006,9,11,1,NA,1745,NA,2002,XE,2023,0,NA,77,NA,NA,NA,ORD,CLE,316,0,0,1,C,0,0,0,0,0,0
2006,9,24,7,1044,1045,1150,1155,AA,1530,N422AA,66,70,40,-5,-1,IAH,DFW,224,8,18,0,,0,0,0,0,0,0
2006,5,16,2,923,927,1057,1059,MQ,4026,N518AE,94,92,77,-2,-4,BNA,ORD,409,8,9,0,,0,0,0,0,0,0
2006,4,21,5,1817,1800,1950,1934,DL,1190,N955DL,93,94,66,16,17,MLB,ATL,443,11,16,0,,0,0,0,12,0,4
2006,7,15,6,1120,1119,1235,1242,DL,900,N238WA,75,83,54,-7,1,ATL,DAB,366,4,17,0,,0,0,0,0,0,0
2006,7,2,7,2150,2155,2236,2250,WN,521,N460,46,55,37,-14,-5,MCO,FLL,178,2,7,0,,0,0,0,0,0,0
2006,12,31,7,1149,1155,1317,1340,AA,1861,N076AA,148,165,133,-23,-6,SJU,MIA,1045,6,9,0,,0,0,0,0,0,0
2006,1,15,7,1833,1830,2031,2023,DL,1659,N922DL,118,113,94,8,3,PBI,ATL,545,6,18,0,,0,0,0,0,0,0
2006,10,7,6,1703,1657,1826,1840,US,627,N836AW,263,283,247,-14,6,RDU,PHX,1891,7,9,0,,0,0,0,0,0,0
2006,6,13,2,1217,1200,1252,1232,AQ,221,N828AL,35,32,22,20,17,OGG,HNL,100,5,8,0,,0,0,0,0,0,20
2006,10,11,3,1727,1730,1843,1846,US,1734,N186UW,76,76,57,-3,-3,CLT,DCA,331,6,13,0,,0,0,0,0,0,0
2006,2,9,4,2211,2210,48,44,NW,770,N368NW,97,94,65,4,1,MSP,DTW,528,6,26,0,,0,0,0,0,0,0
2006,3,17,5,841,840,946,950,XE,2884,N13936,65,70,37,-4,1,EWR,BWI,169,4,24,0,,0,0,0,0,0,0
2006,12,7,4,2041,1950,2142,2108,UA,289,N369UA,61,78,45,34,51,ORD,DSM,299,5,11,0,,0,0,0,0,0,34
2006,5,4,4,1306,642,1452,822,AA,845,N541AA,166,160,126,390,384,JAX,DFW,919,19,21,0,,0,384,0,6,0,0
2006,12,10,7,1644,1655,1808,1821,FL,482,N952AT,84,86,64,-13,-11,BWI,BOS,370,11,9,0,,0,0,0,0,0,0
2006,10,7,6,623,630,835,830,OH,5260,N317CA,132,120,100,5,-7,JAX,CVG,614,4,28,0,,0,0,0,0,0,0
2006,3,16,4,1536,1531,1632,1632,DL,800,N3737C,56,61,37,0,5,ATL,SAV,215,4,15,0,,0,0,0,0,0,0
2006,12,5,2,1947,2000,2151,2200,UA,1531,N448UA,244,240,224,-9,-13,MCO,DEN,1545,10,10,0,,0,0,0,0,0,0
2006,1,19,4,1432,1435,1529,1539,XE,2679,N14186,117,124,98,-10,-3,IAH,ELP,667,3,16,0,,0,0,0,0,0,0
2006,10,10,2,1557,1535,1842,1815,AA,1236,N5DXAA,165,160,137,27,22,SJU,MIA,1045,9,19,0,,0,0,0,5,0,22
2006,10,18,3,901,900,1057,1048,DL,793,N688DL,236,228,211,9,1,CVG,SLC,1449,8,17,0,,0,0,0,0,0,0
2006,5,17,3,1635,1630,1740,1730,WN,2539,N793,65,60,45,10,5,BWI,ISP,220,5,15,0,,0,0,0,0,0,0
2006,7,27,4,712,712,956,954,MQ,4056,N925AE,104,102,79,2,0,ORD,SYR,607,6,19,0,,0,0,0,0,0,0
2006,7,27,4,551,540,651,636,OO,6516,N934SW,60,56,39,15,11,FAT,LAX,209,7,14,0,,0,15,0,0,0,0
2006,5,17,3,1340,1345,1500,1510,WN,2979,N353,80,85,57,-10,-5,PHL,RDU,336,3,20,0,,0,0,0,0,0,0
2006,3,8,3,1151,1155,1304,1315,WN,773,N326,73,80,63,-11,-4,JAN,HOU,359,4,6,0,,0,0,0,0,0,0
2006,4,22,6,1120,1120,1242,1245,WN,1971,N697SW,82,85,74,-3,0,OAK,SAN,446,4,4,0,,0,0,0,0,0,0
2006,10,24,2,1148,1151,1243,1250,EV,4411,N820AS,55,59,33,-7,-3,ATL,TLH,223,6,16,0,,0,0,0,0,0,0
2006,11,6,1,1123,1119,1346,1339,FL,570,N937AT,143,140,114,7,4,ATL,EWR,745,6,23,0,,0,0,0,0,0,0
2006,5,23,2,932,935,1039,1053,AA,1599,N464AA,127,138,106,-14,-3,IND,DFW,762,6,15,0,,0,0,0,0,0,0
2006,2,16,4,1458,1445,1642,1635,AA,1954,N409AA,164,170,140,7,13,JAX,DFW,919,10,14,0,,0,0,0,0,0,0
2006,7,14,5,1824,1820,1915,1907,US,4,N439US,51,47,30,8,4,BWI,PHL,90,9,12,0,,0,0,0,0,0,0
2006,7,28,5,1053,1011,1238,1219,UA,197,N454UA,225,248,201,19,42,PHL,DEN,1557,5,19,0,,0,10,0,0,0,9
2006,10,2,1,927,759,1028,904,AA,1039,N4XXAA,121,125,105,84,88,DCA,STL,719,3,13,0,,0,84,0,0,0,0
2006,11,2,4,940,945,1154,1154,US,1067,N451UW,134,129,102,0,-5,CLT,MIA,650,5,27,0,,0,0,0,0,0,0
2006,4,14,5,2155,2155,547,603,CO,1803,N57868,292,308,261,-16,0,LAX,EWR,2454,7,24,0,,0,0,0,0,0,0
2006,7,19,3,949,950,1116,1110,AA,317,N571AA,147,140,106,6,-1,LGA,ORD,733,8,33,0,,0,0,0,0,0,0
2006,3,6,1,1958,1957,2103,2047,OO,6145,N579SW,65,50,37,16,1,SMX,LAX,135,17,11,0,,0,16,0,0,0,0
2006,11,23,4,1705,1715,1917,1937,FL,718,N892AT,132,142,109,-20,-10,IAD,MCO,758,5,18,0,,0,0,0,0,0,0
2006,12,28,4,1700,1545,1759,1655,WN,2302,N764,59,70,48,64,75,SJC,ONT,333,4,7,0,,0,7,0,0,0,57
2006,8,30,3,558,600,723,723,AA,1055,N421AA,145,143,125,0,-2,DEN,LAX,862,12,8,0,,0,0,0,0,0,0
2006,9,21,4,1916,1916,2102,2030,DL,750,N685DA,226,194,187,32,0,ATL,ABQ,1269,8,31,0,,0,0,0,32,0,0
2006,8,17,4,1442,600,1527,654,MQ,4182,N683AE,105,114,90,513,522,SYR,ORD,607,7,8,0,,0,513,0,0,0,0
2006,4,16,7,633,640,725,749,UA,871,N942UA,112,129,96,-24,-7,MSP,DEN,680,4,12,0,,0,0,0,0,0,0
2006,2,24,5,1402,1312,1622,1600,NW,594,N520US,80,108,65,22,50,MSP,DTW,528,6,9,0,,0,22,0,0,0,0
2006,11,15,3,2204,2205,552,540,CO,369,N57869,288,275,262,12,-1,LAS,EWR,2227,8,18,0,,0,0,0,0,0,0
2006,2,9,4,1423,1425,1612,1605,NW,950,N777NC,109,100,90,7,-2,MEM,MKE,556,5,14,0,,0,0,0,0,0,0
2006,8,1,2,1038,1035,1305,1305,HA,3,N585HA,327,330,129,0,3,LAX,HNL,2556,6,12,0,,0,0,0,0,0,0
2006,1,27,5,1737,1745,1829,1856,OH,5066,N920CA,52,71,41,-27,-8,CRW,CVG,173,3,8,0,,0,0,0,0,0,0
2006,7,20,4,1645,1300,1824,1445,WN,2600,N452,219,225,196,219,225,MDW,LAS,1521,8,15,0,,0,0,5,0,0,214
2006,5,22,1,1440,1423,1605,1525,YV,7204,N858MJ,85,62,46,40,17,PIT,IAD,183,9,30,0,,0,40,0,0,0,0
2006,6,21,3,1215,1213,1503,1514,AA,1819,N062AA,168,181,144,-11,2,JFK,MIA,1090,4,20,0,,0,0,0,0,0,0
2006,6,15,4,1725,1725,1820,1824,YV,5008,N919FJ,55,59,32,-4,0,CLT,ILM,185,5,18,0,,0,0,0,0,0,0
2006,4,19,3,652,653,739,745,OO,6829,N710SK,47,52,28,-6,-1,MSN,ORD,109,8,11,0,,0,0,0,0,0,0
2006,10,11,3,1105,1050,1359,1350,WN,903,N376,114,120,96,9,15,MDW,PHL,668,8,10,0,,0,0,0,0,0,0
2006,1,3,2,1603,1530,1848,1830,WN,2551,N226,165,180,140,18,33,ISP,PBI,1052,18,7,0,,0,8,0,0,0,10
2006,6,30,5,1815,1800,1845,1833,XE,2047,N12157,150,153,127,12,15,IAH,TUS,936,6,17,0,,0,0,0,0,0,0
2006,6,14,3,2135,2140,2258,2241,DL,1659,N986DL,143,121,92,17,-5,ATL,ORD,606,7,44,0,,0,0,0,17,0,0
2006,3,27,1,1012,1015,1231,1223,NW,464,N767NC,139,128,97,8,-3,ATL,DTW,594,21,21,0,,0,0,0,0,0,0
2006,4,7,5,710,710,730,735,WN,408,N502,140,145,128,-5,0,OKC,PHX,833,5,7,0,,0,0,0,0,0,0
2006,1,20,5,1850,1850,1943,1945,WN,2107,N502,53,55,41,-2,0,SAT,DAL,248,3,9,0,,0,0,0,0,0,0
2006,9,20,3,1648,1650,1855,1900,WN,2288,N761,67,70,46,-5,-2,PHX,ELP,347,4,17,0,,0,0,0,0,0,0
2006,2,13,1,948,948,1542,1553,US,841,N839AW,234,245,214,-11,0,PHX,RDU,1891,3,17,0,,0,0,0,0,0,0
2006,2,23,4,1629,1635,1823,1820,XE,3292,N13978,114,105,82,3,-6,MEM,IAH,469,6,26,0,,0,0,0,0,0,0
2006,6,15,4,710,705,818,820,WN,2889,N422,68,75,53,-2,5,PHL,MHT,290,2,13,0,,0,0,0,0,0,0
2006,7,16,7,1757,1755,1948,2000,CO,1431,N77295,111,125,86,-12,2,BOS,CLE,563,8,17,0,,0,0,0,0,0,0
2006,7,8,6,1603,1611,1724,1737,NW,1759,N677MC,81,86,58,-13,-8,SYR,DTW,374,9,14,0,,0,0,0,0,0,0
2006,7,25,2,1341,1345,1554,1607,UA,701,N834UA,253,262,232,-13,-4,BOS,DEN,1754,8,13,0,,0,0,0,0,0,0
2006,1,18,3,1610,1605,1627,1628,OH,4984,N916CA,77,83,62,-1,5,CVG,BHM,396,5,10,0,,0,0,0,0,0,0
2006,3,12,7,852,855,1025,1025,WN,2952,N654SW,93,90,83,0,-3,SAN,SMF,480,2,8,0,,0,0,0,0,0,0
2006,2,11,6,1244,1240,1432,1444,AS,325,N950AS,108,124,90,-12,4,SJC,SEA,697,7,11,0,,0,0,0,0,0,0
2006,9,11,1,1313,1315,1809,1813,US,1524,N107UW,176,178,160,-4,-2,DEN,CLT,1337,5,11,0,,0,0,0,0,0,0
2006,1,25,3,1459,1502,1614,1614,DL,1709,N3738B,135,132,115,0,-3,ATL,MCI,692,4,16,0,,0,0,0,0,0,0
2006,4,7,5,1217,1215,1350,1400,F9,833,N909FR,153,165,137,-10,2,DEN,SEA,1024,8,8,0,,0,0,0,0,0,0
2006,5,19,5,630,630,957,952,OH,5186,N940CA,147,142,132,5,0,IAH,CVG,871,3,12,0,,0,0,0,0,0,0
2006,12,31,7,1540,1540,1801,1805,WN,1491,N601WN,81,85,67,-4,0,BUR,PHX,369,6,8,0,,0,0,0,0,0,0
2006,5,25,4,2136,2130,2251,2250,B6,1079,N187JB,75,80,52,1,6,JFK,RIC,288,2,21,0,,0,0,0,0,0,0
2006,11,5,7,912,915,1210,1204,UA,784,N372UA,118,109,94,6,-3,ORD,BWI,622,6,18,0,,0,0,0,0,0,0
2006,6,5,1,1259,1300,1416,1422,FL,415,N921AT,77,82,64,-6,-1,DAY,BWI,406,5,8,0,,0,0,0,0,0,0
2006,1,15,7,750,752,1114,1030,AA,1440,N506AA,204,158,167,44,-2,TPA,LGA,1011,12,25,0,,0,0,0,44,0,0
2006,10,28,6,1923,1758,2300,2133,NW,694,N355NB,157,155,131,87,85,DFW,DTW,987,8,18,0,,0,0,0,2,0,85
2006,2,1,3,1818,1808,1919,1919,DL,238,N123DN,61,71,46,0,10,JAX,ATL,270,6,9,0,,0,0,0,0,0,0
2006,10,9,1,746,750,942,951,XE,2320,N18114,116,121,91,-9,-4,IAH,MCI,643,5,20,0,,0,0,0,0,0,0
2006,11,17,5,724,724,829,820,EV,4706,N640AS,65,56,43,9,0,CHA,ATL,106,13,9,0,,0,0,0,0,0,0
2006,2,14,2,1900,1900,2122,2130,EV,4566,N926EV,142,150,120,-8,0,ATL,BTV,960,7,15,0,,0,0,0,0,0,0
2006,8,7,1,655,655,1003,1003,EV,4416,N837AS,128,128,112,0,0,ICT,ATL,781,6,10,0,,0,0,0,0,0,0
2006,3,16,4,734,735,1029,1015,DL,1513,N909DA,235,220,188,14,-1,ORD,SLC,1249,21,26,0,,0,0,0,0,0,0
2006,1,1,7,1720,1720,1804,1810,WN,1551,N340,44,50,36,-6,0,DAL,OKC,181,2,6,0,,0,0,0,0,0,0
2006,10,9,1,1524,1525,1833,1845,AA,446,N513AA,129,140,115,-12,-1,DEN,ORD,888,5,9,0,,0,0,0,0,0,0
2006,10,6,5,1449,1450,1829,1825,AA,428,N245AA,160,155,138,4,-1,DFW,DTW,987,7,15,0,,0,0,0,0,0,0
2006,11,6,1,853,850,956,950,WN,576,N788,63,60,42,6,3,LAS,BUR,223,3,18,0,,0,0,0,0,0,0
2006,6,5,1,1529,1524,1621,1627,MQ,4237,N659AE,52,63,38,-6,5,ORD,LSE,215,2,12,0,,0,0,0,0,0,0
2006,10,1,7,714,720,752,808,OO,5877,N971SW,38,48,23,-16,-6,MSN,ORD,109,6,9,0,,0,0,0,0,0,0
2006,11,29,3,820,820,1033,1018,US,472,N667AW,193,178,147,15,0,IAH,PHX,1009,31,15,0,,0,0,0,15,0,0
2006,6,25,7,1000,955,1213,1214,FL,524,N936AT,73,79,52,-1,5,MEM,ATL,332,10,11,0,,0,0,0,0,0,0
2006,8,18,5,1810,1803,2240,2211,YV,2815,N7305V,150,128,111,29,7,PHX,OKC,833,5,34,0,,0,29,0,0,0,0
2006,7,24,1,2100,2105,2210,2228,AA,1957,N517AA,70,83,58,-18,-5,SFO,LAX,337,2,10,0,,0,0,0,0,0,0
2006,1,16,1,1145,1145,1645,1655,F9,724,N923FR,180,190,162,-10,0,DEN,DCA,1476,5,13,0,,0,0,0,0,0,0
2006,9,16,6,836,838,1132,1130,UA,1412,N467UA,116,112,75,2,-2,LAS,DEN,629,25,16,0,,0,0,0,0,0,0
2006,9,5,2,1021,1021,1235,1220,AA,1725,N218AA,194,179,172,15,0,IAD,DFW,1172,8,14,0,,0,0,0,15,0,0
2006,8,17,4,636,640,743,748,MQ,3191,N828AE,67,68,48,-5,-4,LAX,SJC,308,4,15,0,,0,0,0,0,0,0
2006,12,1,5,1734,1730,1835,1828,CO,1041,N17244,61,58,30,7,4,IAH,AUS,140,5,26,0,,0,0,0,0,0,0
2006,12,12,2,1131,1135,1636,1649,UA,918,N842UA,185,194,169,-13,-4,DEN,IAD,1452,5,11,0,,0,0,0,0,0,0
2006,12,12,2,2246,2240,722,703,DL,1496,N6702,336,323,307,19,6,SFO,JFK,2586,9,20,0,,0,0,6,13,0,0
2006,12,12,2,1735,1704,1842,1806,NW,1126,N376NB,67,62,45,36,31,DTW,BUF,240,6,16,0,,0,31,0,5,0,0
2006,3,12,7,930,900,1205,1150,WN,523,N663SW,95,110,82,15,30,LAS,BOI,520,3,10,0,,0,1,0,0,0,14
2006,3,9,4,NA,1708,NA,1948,MQ,3602,0,NA,160,NA,NA,NA,MKE,DFW,853,0,0,1,B,0,0,0,0,0,0
2006,2,15,3,1140,1140,1217,1215,WN,612,N453,97,95,79,2,0,PHX,BUR,369,3,15,0,,0,0,0,0,0,0
2006,3,26,7,552,600,821,835,XE,2916,N21129,209,215,187,-14,-8,ORF,IAH,1201,7,15,0,,0,0,0,0,0,0
2006,6,24,6,2124,2052,2246,2217,OO,6250,N224SW,82,85,69,29,32,SFO,MFR,329,3,10,0,,0,29,0,0,0,0
2006,6,19,1,1025,1027,1229,1234,NW,464,N352NW,124,127,88,-5,-2,ATL,DTW,594,10,26,0,,0,0,0,0,0,0
2006,5,7,7,1101,1107,1259,1255,AA,2225,N474AA,178,168,133,4,-6,DTW,DFW,987,36,9,0,,0,0,0,0,0,0
2006,3,30,4,700,700,908,923,EV,4627,N902EV,128,143,111,-15,0,AVP,ATL,714,10,7,0,,0,0,0,0,0,0
2006,11,22,3,2033,1950,2228,2128,UA,187,N572UA,175,158,144,60,43,DEN,SJC,948,6,25,0,,0,43,0,17,0,0
2006,2,19,7,1841,1826,2335,2352,UA,370,N851UA,174,206,158,-17,15,DEN,PHL,1557,4,12,0,,0,0,0,0,0,0
2006,7,27,4,1042,1045,1231,1241,AA,1745,N3AWAA,109,116,81,-10,-3,ATL,MIA,595,4,24,0,,0,0,0,0,0,0
2006,8,17,4,636,741,825,845,YV,7101,N75983,169,124,87,-20,-65,CLT,ORD,599,4,78,0,,0,0,0,0,0,0
2006,2,19,7,1352,1330,1406,1350,WN,1330,N221,74,80,64,16,22,PHX,LAX,370,4,6,0,,0,0,0,0,0,16
2006,10,25,3,1812,1750,2027,2015,DL,455,N397DA,135,145,109,12,22,BOS,CVG,752,9,17,0,,0,0,0,0,0,0
2006,6,7,3,1528,1405,1646,1511,US,748,N628AW,78,66,59,95,83,LAX,LAS,236,5,14,0,,0,0,0,12,0,83
2006,10,7,6,934,935,1132,1150,CO,542,N17644,178,195,155,-18,-1,IAH,SLC,1195,6,17,0,,0,0,0,0,0,0
2006,10,22,7,1538,1535,1741,1722,NW,337,N349NW,303,287,266,19,3,DTW,LAX,1979,13,24,0,,0,0,0,19,0,0
2006,10,24,2,1727,1730,1949,2005,WN,2390,N343,142,155,123,-16,-3,PHL,MCO,861,6,13,0,,0,0,0,0,0,0
2006,10,27,5,2042,2045,2302,2310,AA,1478,N3BBAA,140,145,117,-8,-3,MIA,IAD,921,6,17,0,,0,0,0,0,0,0
2006,1,21,6,1427,1409,1507,1454,MQ,4405,N933JN,100,105,73,13,18,TYS,ORD,475,8,19,0,,0,0,0,0,0,0
2006,4,24,1,657,700,910,905,MQ,4893,N855AE,133,125,84,5,-3,LGA,CLT,544,7,42,0,,0,0,0,0,0,0
2006,11,17,5,858,830,1008,955,WN,2305,N391SW,70,85,63,13,28,MDW,MCI,405,2,5,0,,0,0,0,0,0,0
2006,12,21,4,1607,1455,1850,1749,CO,377,N36207,163,174,144,61,72,RSW,EWR,1068,8,11,0,,0,0,0,61,0,0
2006,10,23,1,636,635,815,824,XE,3297,N14568,99,109,79,-9,1,DAY,EWR,533,8,12,0,,0,0,0,0,0,0
2006,3,4,6,1321,1330,1543,1558,AS,486,N762AS,142,148,129,-15,-9,PDX,SNA,859,5,8,0,,0,0,0,0,0,0
2006,11,26,7,2242,2245,6,7,CO,1697,N17245,204,202,177,-1,-3,IAH,LAS,1222,12,15,0,,0,0,0,0,0,0
2006,6,13,2,1236,1236,1410,1417,AA,1009,N420AA,214,221,198,-7,0,DFW,OAK,1456,3,13,0,,0,0,0,0,0,0
2006,11,11,6,40,45,734,755,DL,704,N3731T,234,250,215,-21,-5,LAX,CVG,1900,5,14,0,,0,0,0,0,0,0
2006,5,6,6,1121,1129,1215,1223,OO,3912,N432SW,114,114,91,-8,-8,SLC,EUG,619,3,20,0,,0,0,0,0,0,0
2006,6,21,3,1533,1529,1852,1827,NW,1838,N607NW,139,118,97,25,4,MSP,BUF,734,20,22,0,,0,0,0,25,0,0
2006,3,15,3,1622,1622,1833,1821,NW,261,N526US,131,119,84,12,0,LGA,DTW,501,16,31,0,,0,0,0,0,0,0
2006,6,19,1,2027,2028,2202,2219,EV,4845,N904EV,95,111,80,-17,-1,ATL,AZO,596,2,13,0,,0,0,0,0,0,0
2006,6,19,1,1300,1255,1346,1348,US,219,N577US,46,53,32,-2,5,CLT,MYR,156,4,10,0,,0,0,0,0,0,0
2006,4,14,5,751,754,906,910,MQ,4144,N695AE,75,76,53,-4,-3,MSP,ORD,334,11,11,0,,0,0,0,0,0,0
2006,10,26,4,1205,1200,1415,1412,US,797,N201UU,310,312,287,3,5,PHL,LAS,2176,7,16,0,,0,0,0,0,0,0
2006,3,17,5,1426,1405,1601,1535,MQ,3118,N512AE,215,210,202,26,21,XNA,LAX,1371,4,9,0,,0,21,0,5,0,0
2006,12,19,2,1858,1905,2022,2029,XE,2668,N12967,84,84,63,-7,-7,CLE,ALB,424,5,16,0,,0,0,0,0,0,0
2006,10,18,3,1343,1340,1453,1455,WN,1797,N388SW,70,75,60,-2,3,PHX,SNA,338,4,6,0,,0,0,0,0,0,0
